Time,n_flux
545.96811,1.0000424
545.98855,1.0000293
546.00898,1.0000347
546.02941,1.0001389
546.04985,1.0002742
546.07028,1.0000680
546.09072,1.0001925
546.11115,1.0002043
546.13159,1.0001331
546.15202,1.0001567
546.17245,1.0000414
546.19289,1.0001640
546.21332,1.0000200
546.23376,0.99994609
546.25419,0.99999709
546.27463,0.99996141
546.29506,1.0000443
546.31549,0.99997462
546.33593,0.99985353
546.35636,0.99981671
546.37680,0.99995540
546.39723,0.99998309
546.41767,0.99991347
546.43810,0.99987479
546.45853,0.99989864
546.47897,0.99984836
546.49940,0.99992309
546.51984,0.99980433
546.54027,0.99983172
546.56071,0.99997378
546.58114,0.99972583
546.60157,1.0000602
546.62201,0.99999336
546.64244,0.99993864
546.66288,0.99994219
546.68331,0.99992176
546.70375,1.0002116
546.72418,1.0000234
546.74462,0.99999102
546.76505,1.0001877
546.78548,0.99991065
546.80592,1.0000171
546.82635,1.0000951
546.84679,0.99998784
546.86722,1.0000256
546.88766,0.99990152
546.90809,1.0000181
546.92852,1.0000256
546.94896,1.0000659
546.96939,1.0000353
546.98983,1.0000699
547.01026,1.0001689
547.03070,0.99994291
547.05113,1.0000052
547.11243,1.0000100
547.13287,0.99994141
547.15330,1.0001461
547.17374,1.0001137
547.19417,0.99984085
547.21460,0.99993834
547.23504,0.99968078
547.25547,0.99991474
547.27591,0.99987713
547.29634,0.99999835
547.31678,0.99999354
547.33721,0.99975994
547.35764,0.99984890
547.37808,0.99982362
547.39851,0.99985557
547.41895,1.0000675
547.43938,0.99987257
547.45982,0.99982109
547.48025,0.99997829
547.50068,0.99986128
547.52112,1.0000280
547.54155,0.99983064
547.56199,1.0000426
547.58242,0.99994044
547.60286,1.0000778
547.62329,1.0001600
547.64372,1.0001656
547.66416,1.0002428
547.68459,1.0001827
547.70503,1.0001775
547.72546,1.0002656
547.74590,1.0002220
547.76633,1.0001414
547.78676,1.0000268
547.80720,0.99988945
547.82763,1.0002485
547.84807,1.0001707
547.86850,1.0004293
547.88894,1.0004688
547.90937,1.0003278
547.92981,1.0005117
547.95024,1.0003498
547.97067,1.0002638
547.99111,1.0003887
548.01154,1.0000187
548.03198,1.0002226
548.05241,1.0000549
548.07285,1.0001510
548.09328,1.0000069
548.11371,1.0000163
548.13415,1.0002337
548.15458,1.0000669
548.17502,1.0001161
548.19545,1.0002547
548.21589,0.99988470
548.23632,1.0001321
548.25675,0.99985401
548.27719,0.99988735
548.29762,0.99991594
548.31806,0.99994495
548.33849,0.99996381
548.35893,0.99995252
548.37936,0.99992957
548.39979,1.0000093
548.42023,1.0000096
548.44066,1.0000540
548.46110,0.99984920
548.48153,0.99995816
548.50197,1.0000952
548.52240,0.99980674
548.54283,1.0000946
548.56327,1.0000131
548.58370,1.0001232
548.60414,1.0001894
548.62457,1.0000590
548.64501,1.0001840
548.66544,1.0001873
548.68587,1.0000174
548.70631,1.0001476
548.72674,1.0002038
548.74718,1.0001853
548.76761,1.0003145
548.78805,1.0002172
548.80848,1.0001519
548.82891,1.0001182
548.84935,1.0002477
548.86978,1.0002347
548.89022,1.0000234
548.91065,1.0001738
548.93109,1.0000155
548.95152,1.0000326
548.97195,0.99995462
548.99239,0.99987395
549.01282,0.99991990
549.03326,0.99992687
549.05369,0.99997342
549.07413,1.0001551
549.09456,0.99982163
549.11499,1.0000813
549.13543,1.0000845
549.15586,0.99988530
549.17630,0.99997811
549.19673,0.99982470
549.21717,0.99995979
549.23760,0.99987311
549.25803,0.99986494
549.27847,0.99987317
549.29890,0.99987263
549.31934,0.99968246
549.33977,0.99983815
549.36021,0.99999426
549.38064,1.0000221
549.40107,0.99994795
549.42151,1.0000074
549.44194,1.0002454
549.46238,1.0000940
549.48281,1.0000287
549.50325,1.0000532
549.52368,0.99994987
549.54411,1.0002485
549.56455,1.0000286
549.58498,1.0001502
549.60542,1.0002530
549.62585,1.0000928
549.64629,1.0001810
549.66672,1.0001111
549.68715,1.0002076
549.70759,1.0002541
549.72802,1.0000451
549.74846,1.0001200
549.76889,1.0000894
549.78933,0.99995384
549.80976,0.99986242
549.83019,0.99978752
549.85063,0.99969844
549.87106,0.99993011
549.89150,0.99970282
549.91193,0.99982896
549.93237,0.99971748
549.95280,0.99974096
549.97323,0.99992753
549.99367,0.99980584
550.01410,0.99998045
550.03454,0.99989311
550.07541,0.99989089
550.09584,0.99981286
550.11627,0.99991269
550.13671,1.0001363
550.15714,0.99987347
550.17758,1.0000204
550.19801,1.0000835
550.21845,0.99991317
550.23888,1.0001379
550.25931,1.0000447
550.27975,0.99996597
550.30018,1.0000489
550.32062,0.99983767
550.34105,1.0001412
550.36149,0.99994903
550.38192,0.99999805
550.40235,1.0002745
550.42279,1.0001760
550.44322,1.0001092
550.46366,1.0000946
550.48409,1.0001880
550.50453,1.0001129
550.52496,1.0002899
550.54539,1.0004016
550.56583,1.0005159
550.58626,1.0002136
550.60670,1.0004090
550.62713,1.0002450
550.64757,1.0001976
550.66800,1.0002784
550.68843,1.0002870
550.70887,1.0004168
550.72930,1.0002726
550.74974,1.0001886
550.77017,1.0002312
550.79061,1.0001801
550.81104,1.0001053
550.83147,1.0000768
550.85191,0.99995516
550.87234,1.0000693
550.89278,0.99994525
550.91321,0.99988062
550.93365,1.0000087
550.95408,0.99989984
550.97451,0.99976175
550.99495,0.99981977
551.01538,0.99976661
551.03582,0.99981587
551.05625,0.99997696
551.07669,0.99991900
551.09712,1.0001689
551.11755,1.0000439
551.13799,0.99996315
551.15842,1.0000333
551.17886,0.99986518
551.19929,1.0001743
551.21973,0.99997204
551.24016,1.0000049
551.26059,1.0001273
551.28103,1.0002207
551.30146,1.0002834
551.32190,1.0003400
551.34233,1.0004063
551.36277,1.0003927
551.38320,1.0003751
551.40363,1.0004672
551.42407,1.0004125
551.44450,1.0003356
551.46494,1.0004460
551.48537,1.0003775
551.50581,1.0001244
551.52624,1.0002841
551.54667,1.0002113
551.56711,1.0002783
551.58754,1.0001233
551.60798,1.0000158
551.62841,1.0001075
551.64885,0.99998922
551.66928,0.99996165
551.68971,0.99991317
551.71015,0.99981887
551.73058,0.99985539
551.75102,0.99987233
551.77145,0.99981725
551.79188,0.99990158
551.81232,1.0000411
551.83275,0.99981785
551.85319,0.99998081
551.87362,0.99996399
551.89406,0.99981178
551.91449,0.99986909
551.93492,0.99984632
551.95536,0.99999516
551.97579,1.0001330
551.99623,1.0000417
552.01666,1.0001458
552.03710,1.0000933
552.05753,1.0002442
552.07796,1.0002456
552.09840,1.0003117
552.11883,1.0001251
552.13927,1.0002801
552.15970,1.0001740
552.18014,1.0001862
552.20057,1.0003056
552.22100,1.0000856
552.24144,1.0002818
552.26187,1.0001709
552.28231,1.0002524
552.30274,1.0003880
552.32318,1.0002569
552.34361,1.0005887
552.36404,1.0004386
552.38448,1.0003011
552.40491,1.0004747
552.42535,1.0003981
552.44578,1.0001540
552.46622,1.0002346
552.48665,1.0000981
552.50708,1.0001616
552.52752,1.0000535
552.54795,0.99991540
552.56839,1.0001083
552.58882,1.0001210
552.60926,0.99996411
552.62969,1.0001743
552.65012,0.99985419
552.67056,0.99991353
552.69099,1.0000570
552.71143,0.99979478
552.73186,0.99991071
552.75230,0.99996093
552.77273,0.99995414
552.79316,0.99998982
552.81360,0.99988705
552.83403,0.99998718
552.85447,1.0001074
552.87490,1.0001202
552.89533,1.0001224
552.91577,1.0003696
552.93620,1.0001696
552.95664,1.0003766
552.97707,1.0001995
552.99751,1.0003222
553.01794,1.0003382
553.05881,1.0002386
553.07924,1.0004728
553.09968,1.0001869
553.12011,1.0002718
553.14055,1.0004580
553.16098,1.0001372
553.18141,1.0003997
553.20185,1.0005125
553.22228,1.0001868
553.24272,1.0004276
553.26315,1.0000743
553.28359,1.0001770
553.30402,1.0003795
553.32445,1.0001611
553.34489,1.0002844
553.36532,1.0002247
553.38576,1.0001295
553.40619,1.0002011
553.42663,1.0001350
553.44706,0.99998790
553.46749,1.0002195
553.48793,1.0001030
553.50836,0.99991714
553.52880,1.0000773
553.54923,0.99991251
553.56967,0.99998015
553.59010,1.0000216
553.61053,0.99989545
553.63097,1.0002267
553.65140,0.99987972
553.67184,0.99990068
553.69227,1.0000588
553.71270,0.99978722
553.73314,0.99986842
553.75357,1.0000503
553.77401,1.0000190
553.79444,1.0002139
553.81488,1.0003560
553.83531,1.0001713
553.85574,1.0000778
553.87618,1.0001277
553.89661,1.0001465
553.91705,1.0002932
553.93748,1.0001379
553.95792,1.0002628
553.97835,1.0002628
553.99878,1.0000392
554.01922,1.0003855
554.03965,1.0003297
554.06009,1.0002247
554.08052,1.0003217
554.10096,1.0002642
554.12139,1.0003631
554.14182,1.0003655
554.16226,1.0003144
554.18269,1.0004477
554.20313,1.0004623
554.22356,1.0002562
554.24400,1.0004309
554.26443,1.0003559
554.28486,1.0001528
554.30530,1.0002551
554.32573,1.0002436
554.34617,1.0003131
554.36660,1.0002151
554.38703,1.0000669
554.40747,1.0000150
554.42790,1.0000623
554.44834,0.99999751
554.46877,0.99991041
554.48921,0.99992849
554.50964,0.99975118
554.53007,0.99977580
554.55051,0.99999565
554.57094,0.99977827
554.59138,1.0000606
554.61181,1.0000067
554.63225,0.99995774
554.65268,1.0001767
554.67311,1.0001388
554.69355,1.0001656
554.71398,1.0003257
554.73442,1.0000577
554.75485,1.0001983
554.77529,1.0002479
554.79572,1.0002183
554.81615,1.0002607
554.83659,1.0001685
554.85702,1.0001761
554.87746,1.0004346
554.89789,1.0002646
554.91832,1.0003043
554.93876,1.0003473
554.95919,1.0001694
554.97963,1.0001068
555.00006,1.0004098
555.02050,1.0002295
555.04093,1.0004197
555.06136,1.0004024
555.08180,1.0000770
555.10223,1.0004282
555.12267,1.0002323
555.14310,1.0003065
555.16354,1.0002553
555.18397,1.0002366
555.20440,1.0002583
555.22484,1.0001701
555.24527,1.0000981
555.26571,1.0001615
555.28614,0.99994591
555.30658,0.99996807
555.32701,0.99997168
555.34744,0.99989702
555.36788,0.99976968
555.38831,0.99984536
555.40875,0.99991816
555.42918,0.99980590
555.44962,0.99993792
555.47005,0.99974847
555.49048,0.99980992
555.51092,1.0000370
555.53135,0.99994645
555.55179,1.0000868
555.57222,1.0000912
555.59265,1.0000501
555.61309,1.0001669
555.63352,1.0001595
555.65396,1.0001381
555.67439,1.0001634
555.69483,1.0001784
555.71526,1.0001358
555.73569,1.0002363
555.75613,1.0000719
555.77656,1.0002413
555.79700,1.0001082
555.81743,1.0002365
555.83787,1.0003181
555.85830,1.0003010
555.87873,1.0002222
555.89917,1.0003501
555.91960,1.0004298
555.94004,1.0002223
555.96047,1.0002696
555.98090,1.0003455
556.00134,1.0002824
556.04221,1.0004301
556.06264,1.0002000
556.08308,1.0001922
556.10351,1.0000142
556.12394,1.0002198
556.14438,1.0002581
556.16481,1.0001758
556.18525,1.0001097
556.20568,1.0001040
556.22612,0.99999072
556.24655,1.0000094
556.26698,0.99997258
556.28742,0.99991035
556.30785,0.99997702
556.32829,0.99979635
556.34872,0.99976043
556.36915,0.99984698
556.38959,0.99995414
556.41002,1.0000149
556.43046,0.99995888
556.45089,1.0001081
556.47133,0.99992369
556.49176,1.0001562
556.51219,0.99999210
556.53263,1.0000860
556.55306,1.0000439
556.57350,1.0000021
556.59393,1.0000362
556.61437,1.0000294
556.63480,0.99993101
556.65523,0.99998315
556.67567,0.99997444
556.69610,0.99994068
556.71654,1.0000955
556.73697,1.0000564
556.75741,0.99993486
556.77784,1.0000008
556.79827,1.0000455
556.81871,1.0001308
556.83914,1.0001565
556.85958,1.0000987
556.88001,1.0000530
556.90044,1.0002236
556.92088,1.0001968
556.94131,1.0001736
556.96175,1.0000156
556.98218,1.0000625
557.00262,1.0001668
557.02305,1.0000748
557.04348,0.99989395
557.06392,1.0001258
557.08435,0.99987395
557.10479,0.99970348
557.12522,0.99987485
557.14566,0.99981304
557.16609,0.99985077
557.18652,0.99998507
557.20696,0.99983112
557.22739,0.99986536
557.24783,0.99997096
557.26826,0.99961374
557.28869,0.99993708
557.30913,0.99997606
557.32956,0.99991480
557.35000,1.0000672
557.37043,1.0000526
557.39087,0.99990807
557.41130,0.99995198
557.43173,0.99985875
557.45217,0.99984770
557.47260,0.99996489
557.49304,0.99975081
557.51347,0.99990170
557.53390,0.99995570
557.55434,0.99998309
557.57477,1.0000193
557.59521,1.0000286
557.61564,0.99983431
557.63608,1.0001485
557.65651,1.0001510
557.67694,1.0001184
557.69738,1.0001507
557.71781,1.0002004
557.73825,1.0001472
557.75868,1.0000641
557.77912,1.0000582
557.79955,0.99996123
557.81998,1.0001139
557.84042,1.0000441
557.86085,0.99989774
557.88129,1.0002708
557.90172,1.0000784
557.92215,1.0000245
557.94259,1.0000830
557.96302,0.99997985
557.98346,0.99980235
558.00389,0.99981695
558.02433,0.99976679
558.04476,0.99979580
558.06519,0.99986933
558.08563,0.99973718
558.10606,0.99977304
558.12650,0.99980596
558.14693,0.99961957
558.16737,0.99958443
558.18780,0.99967850
558.20823,0.99965747
558.22867,0.99976823
558.24910,1.0000969
558.26954,0.99954311
558.28997,0.99969495
558.31040,0.99987461
558.33084,0.99974481
558.35127,0.99976331
558.37171,0.99997913
558.39214,0.99985455
558.41258,0.99994026
558.43301,0.99976757
558.45344,0.99983983
558.47388,1.0000739
558.49431,0.99987948
558.51475,0.99987960
558.53518,1.0000293
558.55561,0.99990080
558.57605,0.99992278
558.59648,1.0001487
558.61692,0.99993312
558.63735,1.0001167
558.65779,1.0001130
558.67822,1.0000842
558.69865,1.0000130
558.71909,1.0000538
558.73952,0.99985797
558.75996,1.0000204
558.78039,1.0001286
558.80083,0.99993276
558.82126,1.0001081
558.84169,0.99998111
558.86213,0.99987659
558.88256,1.0001617
558.90300,0.99977076
558.92343,0.99992050
558.94386,0.99989359
558.96430,0.99985323
558.98473,0.99981575
559.02560,0.99970078
559.04604,0.99981575
559.06647,0.99984115
559.08690,0.99970769
559.10734,0.99965279
559.12777,0.99981316
559.14821,0.99969003
559.16864,0.99981376
559.18907,0.99985161
559.20951,0.99959248
559.22994,0.99982794
559.25038,0.99975718
559.27081,0.99971598
559.29125,0.99984344
559.31168,0.99982884
559.33211,0.99983815
559.35255,0.99988068
559.37298,0.99969609
559.39342,0.99984422
559.41385,1.0000358
559.43428,0.99992050
559.45472,0.99975346
559.47515,0.99997787
559.49559,0.99997546
559.51602,0.99990693
559.53646,1.0000599
559.55689,0.99998021
559.57732,0.99989083
559.59776,1.0000090
559.61819,0.99997030
559.63863,1.0000650
559.65906,1.0000390
559.67950,0.99989563
559.69993,1.0000973
559.72036,1.0001280
559.74080,0.99992296
559.76123,0.99995558
559.78167,1.0000981
559.80210,0.99987767
559.82253,0.99987888
559.84297,0.99991648
559.86340,0.99979550
559.88384,0.99988572
559.90427,0.99981208
559.92471,0.99980103
559.94514,1.0000168
559.96557,0.99999571
559.98601,0.99973628
560.00644,0.99989882
560.02688,0.99984974
560.04731,0.99974331
560.06774,0.99981340
560.08818,0.99984127
560.10861,0.99960684
560.12905,0.99975472
560.14948,0.99979256
560.16992,0.99972823
560.19035,0.99996099
560.21078,0.99987659
560.23122,0.99983821
560.25165,0.99972943
560.27209,0.99977184
560.29252,0.99982560
560.31295,0.99981773
560.33339,0.99991408
560.35382,0.99993450
560.37426,1.0002098
560.39469,1.0001033
560.41513,1.0002458
560.43556,1.0002658
560.45599,1.0001310
560.47643,1.0002772
560.49686,1.0002437
560.51730,1.0001861
560.53773,0.99987942
560.55816,1.0001157
560.57860,0.99988885
560.59903,1.0001130
560.61947,1.0001001
560.63990,1.0000127
560.66034,1.0000092
560.68077,1.0000483
560.70120,0.99990507
560.72164,0.99986987
560.74207,0.99987671
560.76251,0.99987509
560.78294,0.99987689
560.80337,0.99985827
560.82381,0.99972913
560.84424,0.99977322
560.86468,0.99993474
560.88511,0.99968973
560.90555,0.99987071
560.92598,0.99999336
560.94641,0.99975400
560.96685,0.99981424
560.98728,0.99981220
561.00772,0.99980638
561.02815,1.0000099
561.04858,0.99998351
561.06902,0.99995114
561.08945,1.0000637
561.10989,0.99985269
561.13032,0.99980337
561.15076,0.99993834
561.17119,0.99983887
561.19162,0.99962077
561.21206,0.99980379
561.23249,0.99981821
561.25293,0.99991786
561.27336,1.0000534
561.29379,0.99991630
561.31423,0.99976229
561.33466,1.0000760
561.35510,0.99997522
561.37553,1.0000469
561.39597,0.99998159
561.41640,1.0001453
561.43683,1.0002047
561.45727,1.0001458
561.47770,0.99996507
561.49814,0.99996711
561.51857,1.0001220
561.53900,0.99990897
561.55944,1.0000379
561.57987,1.0000999
561.60031,0.99993252
561.62074,1.0000396
561.64118,1.0002600
561.66161,1.0000193
561.68204,0.99994189
561.70248,1.0001286
561.72291,0.99994855
561.74335,1.0001531
561.76378,1.0000390
561.78421,0.99985683
561.80465,0.99983791
561.82508,1.0000338
561.84552,0.99997781
561.86595,0.99994627
561.88639,0.99996051
561.90682,0.99986128
561.92725,1.0003214
561.94769,1.0000137
561.96812,0.99989005
562.00899,1.0001516
562.02942,0.99989660
562.04986,0.99984626
562.07029,1.0000182
562.09073,0.99973388
562.11116,0.99987305
562.13160,0.99995252
562.15203,0.99976241
562.17246,0.99995582
562.19290,0.99988945
562.21333,0.99969880
562.23377,1.0000107
562.25420,1.0000969
562.27463,1.0001435
562.29507,1.0001301
562.31550,1.0002488
562.33594,1.0000350
562.35637,1.0001567
562.37680,1.0001574
562.39724,0.99996501
562.41767,0.99999853
562.43811,1.0000280
562.45854,0.99978685
562.47898,0.99996069
562.49941,0.99986572
562.51984,0.99990128
562.54028,1.0000469
562.56071,0.99998177
562.58115,0.99985719
562.60158,1.0000263
562.62201,0.99985413
562.64245,0.99986122
562.66288,1.0001371
562.68332,1.0000585
562.70375,0.99994237
562.72419,1.0002643
562.74462,1.0001274
562.76505,1.0000960
562.78549,1.0001358
562.80592,1.0000811
562.82636,1.0000337
562.84679,0.99998459
562.86722,0.99994141
562.88766,1.0000151
562.90809,0.99993798
562.92853,0.99990086
562.94896,0.99998303
